ID_Firm_Location,Link_Investor_Name_ID_floc,Date_Begin_floc,Date_End_floc,Link_FirmLoc_ID,link_note_item_id_firm_locat_note,Link_Data Source ID (Firm Loca - source),Remarks_floc,Date entered_floc,LastModified_floc,UpdatedBy_floc,x Link_Geo_Focus_Type ID,x Link_investor_profile_SC_type ID
12559,13573,,,17,,,,"03/27/24 00:00:00","03/27/24 20:31:04","vlee",,
12560,29374,,,54,,,,"03/27/24 00:00:00","03/27/24 22:17:20","jkhaw",,
12561,29375,,,47,,,,"03/27/24 00:00:00","03/27/24 22:21:05","jkhaw",,
12562,29376,,,57,,,,"03/27/24 00:00:00","03/27/24 22:23:09","jkhaw",,
12563,29377,,,45,,,,"03/27/24 00:00:00","03/27/24 22:50:40","jkhaw",,
12564,29378,,,18,,,,"03/27/24 00:00:00","03/27/24 22:54:32","jkhaw",,
12565,3956,,,12,,,,"03/27/24 00:00:00","03/27/24 23:00:17","jkhaw",,
12566,17708,,,18,,,,"03/27/24 00:00:00","03/27/24 23:11:04","jkhaw",,
12567,29379,,,18,,,,"03/27/24 00:00:00","03/27/24 23:38:34","jkhaw",,
12568,18385,,,18,,,,"03/27/24 00:00:00","03/27/24 23:56:13","jkhaw",,
12569,29380,,,18,,,,"03/28/24 00:00:00","03/28/24 00:02:38","jkhaw",,
12570,29381,,,18,,,,"03/28/24 00:00:00","03/28/24 00:13:38","jkhaw",,
12571,3408,,,38,,,,"03/28/24 00:00:00","03/28/24 09:22:32","bfowler",,
12572,3499,,,54,,,,"03/28/24 00:00:00","03/28/24 09:50:22","bfowler",,
12573,29382,,,3,,,,"03/28/24 00:00:00","03/28/24 09:36:32","blam",,
12574,18461,,,48,,,,"03/28/24 00:00:00","03/28/24 10:01:33","bfowler",,
12575,29383,,,3,,,,"03/28/24 00:00:00","03/28/24 09:54:52","blam",,
12576,8594,,,23,,,,"03/28/24 00:00:00","03/28/24 10:08:21","bfowler",,
12577,6985,,,18,,,,"03/28/24 00:00:00","03/28/24 10:11:40","bfowler",,
12578,6101,,,23,,,,"03/28/24 00:00:00","03/28/24 10:22:34","bfowler",,
12579,3741,,,38,,,,"03/28/24 00:00:00","03/28/24 10:29:14","bfowler",,
12581,8103,,,38,,,,"03/28/24 00:00:00","03/28/24 10:55:06","bfowler",,
12582,7641,,,17,,,,"03/28/24 00:00:00","03/28/24 11:02:35","bfowler",,
12583,1380,,,23,,,,"03/28/24 00:00:00","03/28/24 11:11:30","bfowler",,
12584,10455,,,23,,,,"03/28/24 00:00:00","03/28/24 11:21:29","bfowler",,
12585,20195,,,52,,,,"03/28/24 00:00:00","03/28/24 11:28:57","bfowler",,
12586,2761,,,17,,,,"03/28/24 00:00:00","03/28/24 11:34:08","bfowler",,
12587,9318,,,38,,,,"03/28/24 00:00:00","03/28/24 11:39:41","bfowler",,
12588,8790,,,38,,,,"03/28/24 00:00:00","03/28/24 11:47:29","bfowler",,
12589,15410,,,38,,,,"03/28/24 00:00:00","03/28/24 11:50:44","bfowler",,
12590,4164,,,54,,,,"03/28/24 00:00:00","03/28/24 11:54:29","bfowler",,
12592,14953,,,18,,,,"03/28/24 00:00:00","03/28/24 12:03:16","bfowler",,
12593,7028,,,38,,,,"03/28/24 00:00:00","03/28/24 12:07:54","bfowler",,
12594,14920,,,18,,,,"03/28/24 00:00:00","03/28/24 12:11:29","bfowler",,
12595,8192,,,38,,,,"03/28/24 00:00:00","03/28/24 12:19:02","bfowler",,
12596,10458,,,38,,,,"03/28/24 00:00:00","03/28/24 12:24:51","bfowler",,
12597,29384,,,3,,,,"03/28/24 00:00:00","03/28/24 12:31:47","blam",,
12598,6783,,,54,,,,"03/28/24 00:00:00","03/28/24 12:38:12","bfowler",,
12599,4467,,,47,,,,"03/28/24 00:00:00","03/28/24 12:43:12","bfowler",,
12600,6181,,,47,,,,"03/28/24 00:00:00","03/28/24 12:48:31","bfowler",,
12601,5522,,,23,,,,"03/28/24 00:00:00","03/28/24 12:53:12","bfowler",,
12602,1383,,,54,,,,"03/28/24 00:00:00","03/28/24 12:56:10","bfowler",,
12603,20548,,,38,,,,"03/28/24 00:00:00","03/28/24 13:54:44","bfowler",,
12604,5011,,,23,,,,"03/28/24 00:00:00","03/28/24 13:58:47","bfowler",,
12605,14850,,,38,,,,"03/28/24 00:00:00","03/28/24 14:03:47","bfowler",,
12606,24458,,,47,,,,"03/28/24 00:00:00","03/28/24 14:08:44","bfowler",,
12607,6950,,,38,,,,"03/28/24 00:00:00","03/28/24 14:09:30","bfowler",,
12608,22997,,,38,,,,"03/28/24 00:00:00","03/28/24 14:20:19","bfowler",,
12609,4510,,,47,,,,"03/28/24 00:00:00","03/28/24 14:24:00","bfowler",,
12610,6045,,,47,,,,"03/28/24 00:00:00","03/28/24 14:33:02","bfowler",,
12611,4280,,,47,,,,"03/28/24 00:00:00","03/28/24 14:43:24","bfowler",,
12612,3069,,,47,,,,"03/28/24 00:00:00","03/28/24 14:48:24","bfowler",,
12613,6146,,,54,,,,"03/28/24 00:00:00","03/28/24 14:59:41","bfowler",,
12614,22712,,,23,,,,"03/28/24 00:00:00","03/28/24 15:08:55","bfowler",,
12615,10471,,,29,,,,"03/28/24 00:00:00","03/28/24 15:16:46","bfowler",,
12616,9256,,,38,,,,"03/28/24 00:00:00","03/28/24 15:24:18","bfowler",,
12617,4359,,,23,,,,"03/28/24 00:00:00","03/28/24 15:30:14","bfowler",,
12618,14941,,,23,,,,"03/28/24 00:00:00","03/28/24 15:33:24","bfowler",,
12619,6310,,,23,,,,"03/28/24 00:00:00","03/28/24 15:39:39","bfowler",,
12620,5386,,,23,,,,"03/28/24 00:00:00","03/28/24 15:43:09","bfowler",,
12621,6447,,,23,,,,"03/28/24 00:00:00","03/28/24 15:50:07","bfowler",,
12622,29386,,,38,,,,"03/29/24 00:00:00","03/29/24 20:27:50","vlee",,
12623,29387,,,38,,,,"03/29/24 00:00:00","03/29/24 20:29:45","vlee",,
12624,29388,"03/29/24 00:00:00",,45,,,,"04/01/24 00:00:00","04/01/24 10:45:43","hlo",,
12625,29389,"03/29/24 00:00:00",,54,,,,"04/01/24 00:00:00","04/01/24 11:07:10","hlo",,
12626,6440,,,16,,,,"04/02/24 00:00:00","04/02/24 09:34:28","bfowler",,
12627,8569,,,47,,,,"04/02/24 00:00:00","04/02/24 09:37:45","bfowler",,
12628,16506,,,23,,,,"04/02/24 00:00:00","04/02/24 09:54:08","bfowler",,
12629,3812,,,23,,,,"04/02/24 00:00:00","04/02/24 09:59:05","bfowler",,
12630,7917,,,23,,,,"04/02/24 00:00:00","04/02/24 10:00:43","bfowler",,
12631,8795,,,23,,,,"04/02/24 00:00:00","04/02/24 10:07:53","bfowler",,
12632,7375,,,57,,,,"04/02/24 00:00:00","04/02/24 10:34:31","bfowler",,
12633,8633,,,38,,,,"04/02/24 00:00:00","04/02/24 10:46:57","bfowler",,
12634,3705,,,38,,,,"04/02/24 00:00:00","04/02/24 10:57:54","bfowler",,
12635,7758,,,38,,,,"04/02/24 00:00:00","04/02/24 11:02:40","bfowler",,
12636,8837,,,,,,,"04/02/24 00:00:00","04/02/24 11:18:09","bfowler",,
12637,8444,,,56,,,,"04/02/24 00:00:00","04/02/24 11:20:41","bfowler",,
12638,4623,,,30,,,,"04/02/24 00:00:00","04/02/24 11:31:44","bfowler",,
12639,7013,,,38,,,,"04/02/24 00:00:00","04/02/24 11:37:50","bfowler",,
12640,3193,,,13,,,,"04/02/24 00:00:00","04/02/24 11:42:38","bfowler",,
12641,7276,,,38,,,,"04/02/24 00:00:00","04/02/24 11:46:57","bfowler",,
12642,6633,,,38,,,,"04/02/24 00:00:00","04/02/24 11:51:39","bfowler",,
12643,3371,,,15,,,,"04/02/24 00:00:00","04/02/24 11:58:23","bfowler",,
12644,2626,,,35,,,,"04/02/24 00:00:00","04/02/24 12:01:54","bfowler",,
12645,22238,,,55,,,,"04/02/24 00:00:00","04/02/24 12:04:49","bfowler",,
12646,2986,,,12,,,,"04/02/24 00:00:00","04/02/24 12:17:31","bfowler",,
12647,6934,,,17,,,,"04/02/24 00:00:00","04/02/24 12:31:31","bfowler",,
12648,15607,,,38,,,,"04/02/24 00:00:00","04/02/24 12:38:17","bfowler",,
12649,4335,,,15,,,,"04/02/24 00:00:00","04/02/24 12:39:41","bfowler",,
12650,17865,,,12,,,,"04/02/24 00:00:00","04/02/24 12:48:41","bfowler",,
12651,17567,,,12,,,,"04/02/24 00:00:00","04/02/24 12:49:43","bfowler",,
12652,4002,,,,,,,"04/02/24 00:00:00","04/02/24 13:55:24","bfowler",,
12653,15282,,,38,,,,"04/02/24 00:00:00","04/02/24 13:54:47","bfowler",,
12654,8255,,,103,,,,"04/02/24 00:00:00","04/02/24 14:10:31","bfowler",,
12655,3561,,,55,,,,"04/02/24 00:00:00","04/02/24 14:35:04","bfowler",,
12656,17210,,,54,,,,"04/02/24 00:00:00","04/02/24 14:36:20","bfowler",,
12657,9392,,,23,,,,"04/02/24 00:00:00","04/02/24 14:41:58","bfowler",,
12658,18891,,,38,,,,"04/02/24 00:00:00","04/02/24 14:48:06","bfowler",,
12660,17025,,,47,,,,"04/02/24 00:00:00","04/02/24 14:54:20","bfowler",,
12661,6176,,,11,,,,"04/02/24 00:00:00","04/02/24 14:57:09","bfowler",,
12662,29390,,,23,,,,"04/02/24 00:00:00","04/02/24 19:43:21","rtang",,
12663,29391,,,47,,1,,"04/03/24 00:00:00","04/03/24 10:58:50","jma",,
12664,29392,,,47,,1,,"04/03/24 00:00:00","04/03/24 11:02:13","jma",,
12665,29393,,,47,,5,,"04/03/24 00:00:00","04/03/24 11:03:11","jma",,
12666,29394,,,47,,1,,"04/03/24 00:00:00","04/03/24 14:34:23","jma",,
12667,29395,,,47,,1,,"04/03/24 00:00:00","04/03/24 16:37:26","jma",,
12668,9112,,,54,,,,"04/03/24 00:00:00","04/03/24 16:47:27","rtang",,
12669,29396,,,23,,,,"04/03/24 00:00:00","04/03/24 16:55:55","rtang",,
12670,29397,"01/01/22 00:00:00",,45,,,,"04/03/24 00:00:00","04/03/24 17:00:27","hlo",,
12671,29398,,,45,,,,"04/03/24 00:00:00","04/03/24 17:39:33","hlo",,
12672,7772,,,23,,,,"04/03/24 00:00:00","04/03/24 17:46:31","rtang",,
12673,6105,,,54,,,,"04/05/24 00:00:00","04/05/24 09:53:36","bfowler",,
12674,14856,,,38,,,,"04/05/24 00:00:00","04/05/24 09:58:16","bfowler",,
12675,16143,,,38,,,,"04/05/24 00:00:00","04/05/24 10:01:43","bfowler",,
12676,4678,,,38,,,,"04/05/24 00:00:00","04/05/24 10:05:22","bfowler",,
12677,8571,,,47,,,,"04/05/24 00:00:00","04/05/24 10:15:59","bfowler",,
12678,14837,,,38,,,,"04/05/24 00:00:00","04/05/24 10:19:44","bfowler",,
12679,2094,,,23,,,,"04/05/24 00:00:00","04/05/24 10:29:34","bfowler",,
12680,7774,,,54,,,,"04/05/24 00:00:00","04/05/24 10:33:06","bfowler",,
12681,5295,,,45,,,,"04/05/24 00:00:00","04/05/24 10:38:44","bfowler",,
12682,6819,,,56,,,,"04/05/24 00:00:00","04/05/24 10:43:28","bfowler",,
12683,14489,,,45,,,,"04/05/24 00:00:00","04/05/24 10:45:11","bfowler",,
12684,29399,,,38,,,,"04/05/24 00:00:00","04/05/24 10:45:39","vlee",,
12685,14932,,,38,,,,"04/05/24 00:00:00","04/05/24 10:53:01","bfowler",,
12686,18135,,,51,,,,"04/05/24 00:00:00","04/05/24 11:05:55","bfowler",,
12687,29400,,,38,,,,"04/05/24 00:00:00","04/05/24 11:06:38","vlee",,
12688,7790,,,54,,,,"04/05/24 00:00:00","04/05/24 11:21:53","bfowler",,
12689,29401,,,38,,,,"04/05/24 00:00:00","04/05/24 11:16:22","vlee",,
12690,29402,,,38,,,,"04/05/24 00:00:00","04/05/24 11:18:32","vlee",,
12691,29403,,,38,,,,"04/05/24 00:00:00","04/05/24 11:20:37","vlee",,
12692,10972,,,38,,,,"04/05/24 00:00:00","04/05/24 11:36:39","bfowler",,
12693,2397,,,23,,,,"04/05/24 00:00:00","04/05/24 11:39:57","bfowler",,
12694,8542,,,54,,,,"04/05/24 00:00:00","04/05/24 11:47:18","bfowler",,
12695,29404,,,38,,,,"04/05/24 00:00:00","04/05/24 11:50:34","vlee",,
12696,8041,,,21,,,,"04/05/24 00:00:00","04/05/24 11:52:30","bfowler",,
12697,15257,,,38,,,,"04/05/24 00:00:00","04/05/24 12:08:32","bfowler",,
12698,29405,,,38,,,,"04/05/24 00:00:00","04/05/24 12:03:55","vlee",,
12699,29406,,,38,,,,"04/05/24 00:00:00","04/05/24 12:11:59","vlee",,
12700,29407,,,23,,,,"04/05/24 00:00:00","04/05/24 12:17:45","rtang",,
12701,15592,,,54,,,,"04/05/24 00:00:00","04/05/24 12:17:49","bfowler",,
12702,5927,,,54,,,,"04/05/24 00:00:00","04/05/24 12:19:55","bfowler",,
12703,11156,,,38,,,,"04/05/24 00:00:00","04/05/24 12:22:40","bfowler",,
12704,8042,,,20,,,,"04/05/24 00:00:00","04/05/24 12:29:48","bfowler",,
12705,3569,,,58,,,,"04/05/24 00:00:00","04/05/24 12:35:31","bfowler",,
12706,15525,,,54,,,,"04/05/24 00:00:00","04/05/24 12:39:04","bfowler",,
12707,6674,,,52,,,,"04/05/24 00:00:00","04/05/24 12:53:08","bfowler",,
12708,29408,,,38,,,,"04/05/24 00:00:00","04/05/24 12:46:52","vlee",,
12709,29409,,,38,,,,"04/05/24 00:00:00","04/05/24 12:50:54","vlee",,
12710,3970,,,23,,,,"04/05/24 00:00:00","04/05/24 13:01:47","bfowler",,
12711,29410,,,38,,,,"04/05/24 00:00:00","04/05/24 12:58:09","vlee",,
12712,11159,,,23,,,,"04/05/24 00:00:00","04/05/24 14:00:37","bfowler",,
12713,4204,,,19,,,,"04/05/24 00:00:00","04/05/24 14:08:25","bfowler",,
12714,17188,,,38,,,,"04/05/24 00:00:00","04/05/24 14:12:21","bfowler",,
12715,11162,,,45,,,,"04/05/24 00:00:00","04/05/24 14:22:03","bfowler",,
12716,5602,,,54,,,,"04/05/24 00:00:00","04/05/24 14:31:48","bfowler",,
12717,3622,,,23,,,,"04/05/24 00:00:00","04/05/24 14:34:12","bfowler",,
12718,7358,,,23,,,,"04/05/24 00:00:00","04/05/24 14:41:54","bfowler",,
12719,2155,,,23,,,,"04/05/24 00:00:00","04/05/24 14:47:39","bfowler",,
12720,2078,,,23,,,,"04/05/24 00:00:00","04/05/24 14:54:25","bfowler",,
12721,19846,,,36,,,,"04/05/24 00:00:00","04/05/24 14:59:00","bfowler",,
12722,15544,,,38,,,,"04/05/24 00:00:00","04/05/24 15:07:03","bfowler",,
12723,16718,,,44,,,,"04/05/24 00:00:00","04/05/24 15:11:57","bfowler",,
12724,4290,,,54,,,,"04/05/24 00:00:00","04/05/24 15:16:54","bfowler",,
12725,3589,,,38,,,,"04/05/24 00:00:00","04/05/24 15:22:07","bfowler",,
12726,11170,,,38,,,,"04/05/24 00:00:00","04/05/24 15:30:13","bfowler",,
12727,15545,,,16,,,,"04/05/24 00:00:00","04/05/24 15:33:37","bfowler",,
12728,1392,,,23,,,,"04/05/24 00:00:00","04/05/24 15:37:17","bfowler",,
12729,10900,,,56,,,,"04/05/24 00:00:00","04/05/24 15:48:19","bfowler",,
12730,5806,,,54,,,,"04/05/24 00:00:00","04/05/24 15:52:42","bfowler",,
12731,5423,,,18,,,,"04/05/24 00:00:00","04/05/24 16:00:15","bfowler",,
12732,29411,,,38,,,,"04/06/24 00:00:00","04/06/24 12:52:19","vlee",,
12733,29412,,,38,,,,"04/06/24 00:00:00","04/06/24 13:15:55","vlee",,
12734,29415,,,38,,,,"04/06/24 00:00:00","04/06/24 13:42:27","vlee",,
12735,29416,,,38,,,,"04/06/24 00:00:00","04/06/24 13:47:13","vlee",,
12736,29417,,,38,,,,"04/06/24 00:00:00","04/06/24 13:58:29","vlee",,
12737,29418,,,38,,,,"04/06/24 00:00:00","04/06/24 14:02:58","vlee",,
12738,29419,,,38,,,,"04/06/24 00:00:00","04/06/24 14:25:01","vlee",,
12739,6023,,,38,,,,"04/06/24 00:00:00","04/06/24 14:49:00","vlee",,
12740,29420,,,38,,,,"04/06/24 00:00:00","04/06/24 14:51:41","vlee",,
12741,29421,,,38,,,,"04/06/24 00:00:00","04/06/24 16:44:22","vlee",,
12742,29422,,,38,,,,"04/06/24 00:00:00","04/06/24 16:46:55","vlee",,
12743,15097,,,38,,,,"04/06/24 00:00:00","04/06/24 16:51:39","vlee",,
12744,29423,,,38,,,,"04/06/24 00:00:00","04/06/24 16:58:10","vlee",,
12745,29424,,,38,,,,"04/06/24 00:00:00","04/06/24 17:09:13","vlee",,
12746,29425,,,38,,,,"04/06/24 00:00:00","04/06/24 17:22:07","vlee",,
12747,29426,,,38,,,,"04/06/24 00:00:00","04/06/24 17:51:20","vlee",,
12748,29427,,,38,,,,"04/06/24 00:00:00","04/06/24 17:59:31","vlee",,
12749,29428,,,38,,,,"04/06/24 00:00:00","04/06/24 18:03:12","vlee",,
12750,29429,,,38,,,,"04/06/24 00:00:00","04/06/24 18:13:23","vlee",,
12751,29430,,,38,,,,"04/06/24 00:00:00","04/06/24 18:59:58","vlee",,
12752,29432,,,38,,,,"04/06/24 00:00:00","04/06/24 19:05:58","vlee",,
12753,29433,,,38,,,,"04/06/24 00:00:00","04/06/24 19:08:19","vlee",,
12754,29434,,,38,,,,"04/06/24 00:00:00","04/06/24 19:34:39","vlee",,
12755,29435,,,38,,,,"04/07/24 00:00:00","04/07/24 12:09:39","vlee",,
12756,29436,,,38,,,,"04/07/24 00:00:00","04/07/24 13:08:17","vlee",,
12757,14780,,,38,,,,"04/07/24 00:00:00","04/07/24 13:21:12","vlee",,
12758,16407,,,38,,,,"04/07/24 00:00:00","04/07/24 13:28:58","vlee",,
12759,29437,,,38,,,,"04/07/24 00:00:00","04/07/24 13:31:48","vlee",,
12760,29438,,,38,,,,"04/07/24 00:00:00","04/07/24 13:40:43","vlee",,
12761,29440,,,38,,,,"04/07/24 00:00:00","04/07/24 14:20:38","vlee",,
12762,29441,,,38,,,,"04/07/24 00:00:00","04/07/24 14:27:04","vlee",,
12763,25115,,,38,,,,"04/07/24 00:00:00","04/07/24 14:46:02","vlee",,
12764,29442,,,38,,,,"04/07/24 00:00:00","04/07/24 16:21:28","vlee",,
12765,29443,,,38,,,,"04/07/24 00:00:00","04/07/24 17:21:03","vlee",,
12766,29444,,,38,,,,"04/07/24 00:00:00","04/07/24 17:27:55","vlee",,
12767,29445,,,38,,,,"04/07/24 00:00:00","04/07/24 17:48:09","vlee",,
12768,29446,,,38,,,,"04/07/24 00:00:00","04/07/24 18:29:08","vlee",,
12769,29447,,,38,,,,"04/07/24 00:00:00","04/07/24 18:47:41","vlee",,
12770,29448,,,38,,,,"04/07/24 00:00:00","04/07/24 18:51:43","vlee",,
12771,29449,,,38,,,,"04/07/24 00:00:00","04/07/24 19:08:44","vlee",,
12772,29450,,,38,,,,"04/07/24 00:00:00","04/07/24 19:15:08","vlee",,
12773,29451,,,38,,,,"04/07/24 00:00:00","04/07/24 19:35:09","vlee",,
12774,29456,,,38,,,,"04/07/24 00:00:00","04/07/24 20:10:49","vlee",,
12775,29457,,,45,,,,"04/08/24 00:00:00","04/08/24 10:59:08","jkhaw",,
12776,29458,,,45,,,,"04/08/24 00:00:00","04/08/24 11:05:41","jkhaw",,
12777,29459,"04/18/22 00:00:00",,38,,,,"04/08/24 00:00:00","04/08/24 12:16:47","hlo",,
12778,29460,,,38,,,,"04/08/24 00:00:00","04/08/24 14:25:09","hlo",,
12779,29461,,,38,,,,"04/08/24 00:00:00","04/08/24 14:42:20","hlo",,
12780,29462,,,38,,,,"04/08/24 00:00:00","04/08/24 14:53:13","hlo",,
12781,29463,"10/21/20 00:00:00",,38,,,,"04/08/24 00:00:00","04/08/24 15:34:31","hlo",,
12782,29465,,,45,,,,"04/08/24 00:00:00","04/08/24 16:39:05","jkhaw",,
12783,29466,"09/01/00 00:00:00",,38,,,,"04/08/24 00:00:00","04/08/24 16:53:36","hlo",,
12784,29467,,,38,,,,"04/08/24 00:00:00","04/08/24 17:06:40","hlo",,
12785,29468,,,29,,,,"04/08/24 00:00:00","04/08/24 17:44:03","jkhaw",,
12786,29469,,,45,,,,"04/08/24 00:00:00","04/08/24 18:32:19","jkhaw",,
12787,29470,,,29,,,,"04/08/24 00:00:00","04/08/24 19:07:34","jkhaw",,
12788,29471,,,23,,,,"04/08/24 00:00:00","04/08/24 19:19:14","rtang",,
12789,8678,,,56,,,,"04/09/24 00:00:00","04/09/24 12:32:51","bfowler",,
12790,3873,,,23,,,,"04/09/24 00:00:00","04/09/24 12:43:12","bfowler",,
12791,16958,,,18,,,,"04/09/24 00:00:00","04/09/24 12:46:58","bfowler",,
12792,2595,,,3,,,,"04/09/24 00:00:00","04/09/24 12:56:01","bfowler",,
12793,17484,,,38,,,,"04/09/24 00:00:00","04/09/24 12:59:27","bfowler",,
12794,6000,,,54,,,,"04/09/24 00:00:00","04/09/24 13:08:50","bfowler",,
12795,3554,,,54,,,,"04/09/24 00:00:00","04/09/24 13:19:46","bfowler",,
12796,6875,,,16,,,,"04/09/24 00:00:00","04/09/24 13:25:24","bfowler",,
12797,5515,,,54,,,,"04/09/24 00:00:00","04/09/24 13:28:24","bfowler",,
12798,3228,,,54,,,,"04/09/24 00:00:00","04/09/24 13:31:01","bfowler",,
12799,2126,,,57,,,,"04/09/24 00:00:00","04/09/24 14:06:36","bfowler",,
12800,2576,,,54,,,,"04/09/24 00:00:00","04/09/24 14:16:54","bfowler",,
12801,15837,,,38,,,,"04/09/24 00:00:00","04/09/24 14:21:07","bfowler",,
12802,17451,,,38,,,,"04/09/24 00:00:00","04/09/24 14:40:29","bfowler",,
12803,7915,,,54,,,,"04/09/24 00:00:00","04/09/24 14:51:05","bfowler",,
12804,18265,,,54,,,,"04/09/24 00:00:00","04/09/24 14:55:21","bfowler",,
12805,15508,,,51,,,,"04/09/24 00:00:00","04/09/24 15:04:04","bfowler",,
12806,11191,,,17,,,,"04/09/24 00:00:00","04/09/24 15:08:48","bfowler",,
12807,7109,,,38,,,,"04/09/24 00:00:00","04/09/24 15:12:26","bfowler",,
12808,8702,,,38,,,,"04/09/24 00:00:00","04/09/24 15:23:31","bfowler",,
12809,15267,,,23,,,,"04/09/24 00:00:00","04/09/24 15:40:43","bfowler",,
12810,5612,,,38,,,,"04/09/24 00:00:00","04/09/24 15:49:30","bfowler",,
12811,3119,,,54,,,,"04/09/24 00:00:00","04/09/24 15:51:15","bfowler",,
12812,4289,,,50,,,,"04/09/24 00:00:00","04/09/24 15:56:00","bfowler",,
12813,2593,,,23,,,,"04/09/24 00:00:00","04/09/24 16:03:43","bfowler",,
12814,4656,,,23,,,,"04/09/24 00:00:00","04/09/24 16:14:09","bfowler",,
12815,5346,,,54,,,,"04/09/24 00:00:00","04/09/24 16:20:34","bfowler",,
12816,3966,,,23,,,,"04/09/24 00:00:00","04/09/24 16:21:27","bfowler",,
12817,14902,,,54,,,,"04/09/24 00:00:00","04/09/24 16:35:03","bfowler",,
12818,7675,,,17,,,,"04/09/24 00:00:00","04/09/24 16:38:24","bfowler",,
12819,29472,"04/07/17 00:00:00",,38,,,,"04/09/24 00:00:00","04/09/24 16:54:25","hlo",,
12820,4484,,,23,,,,"04/09/24 00:00:00","04/09/24 17:00:40","bfowler",,
12821,17958,,,23,,,,"04/09/24 00:00:00","04/24/24 16:16:32","rtang",,
12822,6035,,,23,,,,"04/09/24 00:00:00","04/09/24 17:13:02","bfowler",,
12823,4323,,,53,,,,"04/09/24 00:00:00","04/09/24 17:16:22","bfowler",,
12824,7079,,,17,,,,"04/09/24 00:00:00","04/09/24 17:25:04","bfowler",,
12825,6339,,,56,,,,"04/09/24 00:00:00","04/09/24 17:31:11","bfowler",,
12826,29473,,,38,,,,"04/09/24 00:00:00","04/09/24 17:30:06","vlee",,
12827,17927,,,38,,,,"04/09/24 00:00:00","04/09/24 17:36:11","bfowler",,
12828,4711,,,23,,,,"04/09/24 00:00:00","04/09/24 17:43:45","bfowler",,
12829,3519,,,23,,,,"04/09/24 00:00:00","04/09/24 17:47:23","bfowler",,
12830,1393,,,34,,,,"04/09/24 00:00:00","04/09/24 17:49:09","bfowler",,
12831,4302,,,12,,,,"04/09/24 00:00:00","04/09/24 17:53:47","bfowler",,
12832,29474,,,57,,,,"04/09/24 00:00:00","04/09/24 18:11:20","jkhaw",,
12833,8202,,,19,,,,"04/10/24 00:00:00","04/10/24 09:30:09","bfowler",,
12834,15110,,,18,,,,"04/10/24 00:00:00","04/10/24 09:44:36","bfowler",,
12835,3595,,,54,,,,"04/10/24 00:00:00","04/10/24 09:48:41","bfowler",,
12836,15511,,,35,,,,"04/10/24 00:00:00","04/10/24 10:05:15","bfowler",,
12837,5910,,,54,,,,"04/10/24 00:00:00","04/10/24 10:10:29","bfowler",,
12838,16667,,,54,,,,"04/10/24 00:00:00","04/10/24 10:15:07","bfowler",,
12839,6553,,,38,,,,"04/10/24 00:00:00","04/10/24 10:28:46","bfowler",,
12840,24139,,,38,,,,"04/10/24 00:00:00","04/10/24 10:35:38","bfowler",,
12841,16878,,,38,,,,"04/10/24 00:00:00","04/10/24 10:42:23","bfowler",,
12842,2641,,,23,,,,"04/10/24 00:00:00","04/10/24 10:47:56","bfowler",,
12843,2724,,,51,,,,"04/10/24 00:00:00","04/10/24 10:52:14","bfowler",,
12844,3593,,,18,,,,"04/10/24 00:00:00","04/10/24 11:03:17","bfowler",,
12845,6925,,,54,,,,"04/10/24 00:00:00","04/10/24 11:14:21","bfowler",,
12846,9220,,,18,,,,"04/10/24 00:00:00","04/10/24 11:23:29","bfowler",,
12847,17704,,,19,,,,"04/10/24 00:00:00","04/10/24 11:26:17","bfowler",,
12848,4732,,,54,,,,"04/10/24 00:00:00","04/10/24 11:34:40","bfowler",,
12849,18285,,,15,,,,"04/10/24 00:00:00","04/10/24 11:37:29","bfowler",,
12850,6592,,,62,,,,"04/10/24 00:00:00","04/10/24 11:47:53","bfowler",,
12851,2582,,,23,,,,"04/10/24 00:00:00","04/10/24 11:49:38","bfowler",,
12852,15175,,,106,,,,"04/10/24 00:00:00","04/10/24 14:30:05","bfowler",,
12853,14982,,,38,,,,"04/10/24 00:00:00","04/10/24 12:21:59","bfowler",,
12854,3734,,,54,,,,"04/10/24 00:00:00","04/10/24 12:28:21","bfowler",,
12855,9147,,,54,,,,"04/10/24 00:00:00","04/10/24 12:31:42","bfowler",,
12856,6233,,,54,,,,"04/10/24 00:00:00","04/10/24 12:36:49","bfowler",,
12857,15477,,,18,,,,"04/10/24 00:00:00","04/10/24 12:39:32","bfowler",,
12858,5410,,,47,,,,"04/10/24 00:00:00","04/10/24 12:49:33","bfowler",,
12859,23396,,,38,,,,"04/10/24 00:00:00","04/10/24 12:56:23","bfowler",,
12860,15958,,,38,,,,"04/10/24 00:00:00","04/10/24 12:59:25","bfowler",,
12861,24595,,,38,,,,"04/10/24 00:00:00","04/10/24 13:50:43","bfowler",,
12862,11222,,,47,,,,"04/10/24 00:00:00","04/10/24 13:54:59","bfowler",,
12863,15968,,,38,,,,"04/10/24 00:00:00","04/10/24 13:58:12","bfowler",,
12864,5391,,,47,,,,"04/10/24 00:00:00","04/10/24 14:03:39","bfowler",,
12865,15334,,,38,,,,"04/10/24 00:00:00","04/10/24 14:12:34","bfowler",,
12866,2643,,,23,,,,"04/10/24 00:00:00","04/10/24 14:18:09","bfowler",,
12867,6081,,,54,,,,"04/10/24 00:00:00","04/10/24 14:19:06","bfowler",,
12868,8663,,,16,,,,"04/10/24 00:00:00","04/10/24 14:29:10","bfowler",,
