ID,Identification,Company,Company (Chinese),Displayed Investee Name (English),Link Investor ID (Investee for InvesteeRcd),Displayed Investee Name verification status (20110801),Address 1,Address 2,City,State / Province,Zip / Postal Code,(Old 20110803) Country,Link_Country ID (Investee Location),Registered Address,Address (in Local Language exclude English),E-mail Address,Web site,Tel1_Country_Code,Tel1,Fax1_Country_Code,Fax1,Listing Status,Stock Code,Listed Stock Exchange,Listed Country,Listed Date,Delisted,Delisted Date,Link_Industry ID,Link_Tech_cate_ID_investee,Link_artificial_intelligence_cate_ID_investee,Link_semiconductor_cate_ID_investee,Link_battery_cate_ID_investee,Link_electric_vehicle_cate_ID_investee,Link_real_asset_cate_ID_investee,Link_healthcare_cate_ID_investee,Link_SRI Focus ID,Remarks,Link_Year ID (Investee established year),Link_Month ID (Investee established month),Background,APER-Include in Stock Watch?,Controlling Stake?,Internet related?,Ecommerce,(Old 20111122) Internet related,Infrastructure Deal?,(Old 20111122) Infrastructure Deal,Filing Section,First Day Closing Price,APER-Include in Stock Watch,Document Scanning Date,Date entered_Firm,LastModified_Firm,UpdatedBy_Firm,(Old moved 20110421) Real Estate Deal?
10535,,"PropertyGuru Group Ltd",,"PropertyGuru Group Ltd",21864,,"51 Goldhill Plaza #11-03/05,",,,,"308900",,45,,,,"www.propertyguru.com.sg","65","6238 5971","65","6534 9544","Listed","PGRU","NASDAQ","U.S.A.","20220318",1,"20241213",100,15,,,,,,,,,32,1,"PropertyGuru Group is Asia’s leading online property portal group used by more than 11 million property buyers, viewing over 104 million property pages and generating over 500,000 enquiries for real estate developer and agent advertisers – every month – across Singapore, Malaysia, Indonesia and Thailand. 

Headquartered in Singapore, PropertyGuru was founded in 2006 by two entrepreneurs with a vision to simplify the property search process and help buyers, sellers and investors make better property decisions faster. Taking advantage of Asia’s growing affluence, property demand and online explosion, PropertyGuru has become market leader in Singapore, Thailand and Indonesia.


The Group’s continued focus on innovation has been a key enabler to its success. PropertyGuru has developed and launched 15 mobile applications in four countries and three languages. At present, the Group records over 2.5 million downloaded mobile apps. PropertyGuru was also the first to integrate its website with social media and first to launch Singapore’s only dedicated property newspaper, read by more than 100,000 readers island-wide every month. PropertyGuru has also developed a property events platform with approximately 30 shows held annually across four countries, addressing 30,000 potential property buyers on the ground.",0,0,1,0,0,0,0,,,,,"06/09/15 00:00:00","12/17/24 15:21:57","jkhaw",0
9302,,"COFCO Meat Investment Co Ltd","中糧肉食投資有限公司","COFCO Meat Investment Co Ltd",,,"COFCO Fortune Plaza, No.8,","Chao Yang Men South St., Chao Yang District","Beijing",,"100020",,38,,"中國北京市朝陽區朝陽門南大街8號中糧福臨門大廈","cofcoinfo@cofco.com","www.cofco.com","86","10 8500 6688","86","10 8561 2800","Unlisted",,,,,0,,19,,,,,,,,,"Feb 2015: Investors purchased shares for the restructuring of the investee,% of stake held by each investor remains unchanged
Apr 2016:Shares repurchase by investee, % of stake held by each investor remains unchanged",35,,"COFCO Meat Investment Co., Ltd. (""COFCO Meat"") was founded in 2009, and is a subsidiary of COFCO Group. As a quality meat producer and one of the main meat importers/exporters in China, COFCO Meat devotes itself to providing safe and healthy meat to customers. To ensure food safety, COFCO Meat effectively controls each process in the fully integrated vertical value chain, including feedstuffs processing, livestock/poultry farming, slaughtering, further processing, cold chain distributing and marketing, and has already established a sustainable traceability system.",0,0,0,0,0,0,0,,,,,"06/06/14 00:00:00","10/31/16 11:35:34","dsin",0
11641,,"McDonald's South Korea Business",,"McDonald's South Korea Business",,,,,,,,,47,,,,"www.mcdonalds.co.kr",,,,,"Unlisted",,,,,0,,104,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,"04/19/16 00:00:00","04/19/16 18:29:23","jma",0
9114,,"CitiusTech Inc",,"CitiusTech Inc",24245,,"Teritex Building","41/2, Saki Vihar Lake Road","Mumbai",,"400 072",,18,,,"info@citiustech.com","www.citiustech.com","91","22 6153 6000",,,"Unlisted",,,,,0,,144,18,,,,,,4,,"2nd (2019 Sep): Baring Private Equity Asia (through Barolo Holdings B.V.) acquired 74.5% stake in Citius Tech from General Atlantic, Jagdish Moordjani, Rizwan Koita and others.  

According To Economic Times dated 12 Jul 2019, the target company is valued at a little over USD1 billion.

3rd round Fund size estimation: US$4650m x 0.9 / 15 = US$279m",31,,"CitiusTech is a leading healthcare technology services and solutions provider, partnering with over 50 leading healthcare organizations worldwide. A Red Herring Technology Award winner, CitiusTech today has over 1,400 healthcare technology professionals worldwide. CitiusTech’s unique offerings and execution excellence has enabled it to grow by over 55% per year over the last five years. CitiusTech has been awarded the Best Companies to Work Award in 2012 and 2013, by the Great Place to Work Institute® - in recognition of its ability to recruit, groom and retain exceptional healthcare technology professionals. It has been awarded the 2013 Indo-American Corporate Excellence Award in the area of technology and communication. CitiusTech is closely associated with industry organizations like HIMSS and HL7, and is also a member of the prestigious CHIME Foundation.
 
CitiusTech offers a wide range of healthcare technology services including healthcare software development, healthcare interoperability, Meaningful Use compliance, BI / analytics, care management and consumer health. CitiusTech has the largest product engineering practice in the healthcare market, and serves 10 of the top 20 healthcare technology organizations across the globe. CitiusTech also partners with healthcare organizations to implement new solutions (e.g., EMRs, RIS/PACS, HIEs). With over 500 HL7 certified professionals - the largest worldwide - CitiusTech professional services practice enables healthcare IT vendors scale their professional services organizations.
 
CitiusTech is a leader in healthcare BI and analytics. BI-Clinical is a comprehensive healthcare BI and clinical decision support platform supporting the needs of healthcare IT vendors, hospitals/IDNs, health plans and ACOs. Deployed at over 3,800 provider locations, BI-Clinical is among the most widely used 3rd party BI/analytics platform across North America. BI-Clinical has an extensive suite of pre-built apps covering clinical, financial, operational and regulatory reporting. BI-Clinical platform includes a robust Rules Engine and an extensive set of 600 KPIs pre-built and certified measures. BI-Clinical is a qualified HER Data Submission Vendor (DSV) for 2012 PQRS, and is NCQA certified for coverage of all HEDIS 2013 measures.
 
With extensive capabilities in healthcare technology, world class service quality and a global resource base, CitiusTech has consistently delivered best-in-class solutions and an unmatched cost advantage to its healthcare clients worldwide.",0,0,1,0,0,0,0,,,,,"03/26/14 00:00:00","01/06/23 13:49:20","blam",0
16364,,"Impro Precision Industries Ltd",,"Impro Precision Industries Ltd",,,"Room 1008, Shui On Centre","6-8 Harbour Road",,,,,17,,,"sales@impro.com.hk","https://www.improprecision.com/","852","2572 8628","852","2572 8638","Listed","1286","The Stock Exchange of Hong Kong Ltd","Hong Kong","20190628",0,,44,,,,,,,,,,24,1,"Impro is a global leading manufacturer of high-precision, high-complexity and mission-critical casting and machined components for diverse end-markets. We supply customized casting and machined products and provide surface treatment services to a well-diversified global customer base. Our global leading position is underpinned by our integrated business model with comprehensive capabilities of offering one-stop solutions to our customers.",0,0,0,0,0,0,0,,"0.38",,,"06/28/19 00:00:00","06/28/19 19:03:33","dsin",0
11954,,"Clarivate Plc (Intellectual Property & Science business of Thomson Reuters Corp)",,"Clarivate Plc",,,,,,,,,54,,,,"http://www.clarivate.com/",,,,,"Private-to-public","CCC","New York Stock Exchange","U.S.A.","20190514",0,,110,,,,,,,,,"Oct 2016: 
Transaction Price is US$3.55 billion [should be Enterprise Value]. Seller, being Thomson Reuters, received cash consideration of US$3,436 million [equity value] from the sale.

Capital Structure:
To fund the US$3.55 bn acqusition, the investor consortium contributed US$1,635 million in equity investment. Onex's portion of the equity investment approximately is US$1,117 million. It implies Baring's equity investment  portion is around US$458 million",,,"The Intellectual Property & Science business provides comprehensive intellectual property and scientific information, decision support tools and services that enable the lifecycle of innovation for governments, academia, publishers and corporations to discover, protect and commercialize new ideas and brands. Its portfolio includes Web of Science, Thomson CompuMark, Thomson Innovation, MarkMonitor, Thomson Reuters Cortellis and Thomson IP Manager.",0,0,0,0,0,0,0,,"13.48",,,"07/12/16 00:00:00","06/08/20 18:10:06","dsin",0
12329,,"Vietnam US Society English Centres (VUS) (operated by Vietnam US Society English International JSC)",,"Vietnam US Society English Centres (VUS) (operated by Vietnam US Society English International JSC)",,,"189 Nguyen Thi Minh Khai St","District 1","Ho Chi Minh",,,,57,,,"info@vus-etsc.edu.vn","www.vus.edu.vn","84","08 3 925 9889",,,"Unlisted",,,,,0,,111,,,,,,,,,"1st:  IFC invested US$10m.  Assume The Abraaj Group invested the same amount.
2nd: Deal Size Estimation by Fund Size would suggest US$270 m (US$4.5 bn 1st closing fund size x 90% / 15 = US$270 m). This seems to be quite aggressive for a Vietnam deal. Take US$150 m as a more conservative estimate.",23,,"Vietnam USA Society English Centers (VUS) is a leading well-established English language training institution in Vietnam.",0,0,0,0,0,0,0,,,,,"10/19/16 00:00:00","11/19/19 18:36:34","jma",0
14873,,"WeWork India",,"WeWork India",25282,,"Ground Floor, Prestige Central, 36, Infantry Rd, Tasker Town, Shivaji Nagar",,"Bengaluru","Karnataka","560001",,18,,,"	privacy@wework.co.in","www.wework.com","91","1800 123 999 000",,,"Unlisted",,,,,0,,118,,,,,,,,,,43,14,"WeWork provides shared workspaces, technology startup subculture communities, and services for entrepreneurs, freelancers, startups, small businesses and large enterprises.

WeWork India is owned by the Embassy Group",0,0,0,0,0,0,0,,,,,"06/11/18 00:00:00","12/30/22 13:10:53","jkhaw",0
17503,,"PRP Diagnostic Imaging",,"PRP Diagnostic Imaging",24855,,"Byron Kennedy Hall, Entertainment Quarter, Moore Park",,"Sydney","New South Wales","2077",,3,,,"info@prpimaging.com.au","http://www.prpimaging.com.au/","61","9981 4500",,,"Unlisted",,,,,0,,144,,,,,,,3,,,34,1,"PRP Diagnostic Imaging is a doctor owned and operated imaging practice, providing personalised and caring service for our valued patients.",0,0,0,0,0,0,0,,,,,"06/09/20 00:00:00","11/28/22 18:32:04","jkhaw",0
12280,,"Tricor Group","卓佳集團","Tricor Group",17519,,"15/F, International Trade Tower, 348 Kwun Tong Road, Kowloon",,,,,,17,,"九龍觀塘道348號國貿大廈15樓","info@hk.tricorglobal.com","www.tricorglobal.com","852","2980 1888","852","2861 0285","Unlisted",,,,,0,,110,,,,,,,,,"June 2022: CPP Investments invested US$180 million for a 10% stake in Tricor Group, alongside with BPEA

2nd Nov 2021: the buyout by BPEA is expected to close in 1H 2022

Oct/2016: The total consideration amounts to HK$6,470 million (US$835m), including at least HK$400 million (approximately US$50m) in cash acquired as part of the transaction.",26,1,"Tricor has had a rapid expansion through organic growth and development as well as partnerships, mergers and acquisitions. The Group today has ~50,000 clients globally (including ~20,000 clients in Mainland China), a staff strength of over 2,800 and a network of offices in 47 cities across 21 countries / territories.

Our client portfolio includes over 2,000 listed companies in Hong Kong SAR, Mainland China, Singapore and Malaysia, and more than 40% of the Fortune Global 500 companies, as well as a significant share of multinationals and private enterprises operating across international markets.

卓佳集團（卓佳）是亞洲領先的業務拓展專家，結合環球知識與本地專業，提供綜合的商務、企業、投資者、人力資源及薪酬管理、企業信託及債務服務、基金行政管理及企業管治諮詢。 從企業成立到上市等階段，卓佳為客戶奠定穩健的基礎，協助促進其業務增長。",0,0,0,0,0,0,0,,,,,"10/06/16 00:00:00","03/15/23 12:05:42","vlee",0
14097,,"Global Gateway Logistics City",,"Global Gateway Logistics City",,,,,,,,,39,,,,"http://www.gglc.ph",,,,,"Unlisted",,,,,0,,99,,,,,,,,,"1st: Do Not Disclose Acquirer",41,,"BPE Asia and ADM Capital are leading a consortium of investors to provide the cornerstone capital for the construction of five Grade A office buildings with a total gross floor area of approximately 142,000 square meters (1,530,444 square feet).  The project, located directly across from The Medical City Clark Hospital within GGLC’s AeroPark, will be the first office space constructed on the GGLC site, which when fully built-out will provide approximately 5.8 million square meters (62.4 million square feet) of office, logistics, industrial and supporting retail and hotel space.

The GGLC site is strategically located next to Clark International Airport, within a former US military base.  Under the management of KGL Investment Company (“KGLI”) the site has been transformed from rural land to a master planned precinct, complete with high quality infrastructure as well as an operating medical facility. GGLC is also strategically located in close proximity to major freeways and a nearby deep-water port, making it well-suited to being a logistics and office hub for the country.",0,0,0,0,0,1,0,,,,,"11/29/17 00:00:00","11/30/17 14:12:54","jma",0
16231,,"JD Health International Inc","京東健康","JD Health International Inc",,,,,,,,,38,,,,"https://health.jd.com/",,,,,"Listed","6618.HK","SEHK","Hong Kong","20201208",0,,52,18,,,,,,8,,,45,12,"Healthcare subsidiary of JD.com",0,0,1,1,0,0,0,,,,,"05/21/19 00:00:00","12/28/20 12:38:23","atsai",0
17563,,"Hutchmed China Ltd (Fka Hutchison China MediTech Limited)",,"Hutchmed China Ltd",,,"48th Floor, Cheung Kong Center
2 Queen's Road Central, Hong Kong",,,,,,17,,,"Chi-Med@fticonsulting.com","https://www.chi-med.com/",,,,,"Listed","HCM","NASDAQ and London Stock Exchange","U.S.A.","20160318",0,,53,,,,,,,7,,,26,,"Chi-Med (Nasdaq/AIM: HCM) is an innovative biopharmaceutical company committed, over the past twenty years, to the discovery and global development of targeted therapies and immunotherapies for the treatment of cancer and immunological diseases.  It has a portfolio of eight cancer drug candidates currently in clinical studies around the world and extensive commercial infrastructure in its home market of China.",0,0,0,0,0,0,0,,"US$13.5",,,"06/26/20 00:00:00","06/14/24 14:53:07","jkhaw",0
15250,,"Pioneer Corp",,"Pioneer Corp",,,,,"Tokyo",,,,23,,,,"https://global.pioneer/en/",,,,,"Unlisted","6773","TSE","Japan",,1,"20190326",39,,,,,,,,,"1st and 2nd (2019 March): 
Baring Private Equity Asia got the approval from Pioneer’s shareholders on 25 Jan 2019 of its proposed investment in Pioneer announced in September and December 2018.
Date of delisting of shares scheduled on 27 March 2019.
Baring plan to invest JPY102 billion in Pioneer:
(A)	BPEA invest JPY77 billion in Pioneer 
(The breakdown of this JPY 77 billion is:
JPY52 billion in cash as a capital injection;
JPY25 billion yen debt-for-equity swap [this JPY25 billion debt already provided by BPEA in September 2018]) 
These steps will secure working capital vital for Pioneer’s business operations. 
(B)	BPEA will then make a cash offer of about JPY25 billion to purchase all outstanding shares from the existing Pioneer shareholders and take the Company private.
The third-party share allotment is expected to complete on March 1, 2019, at the earliest, with BPEA set to take full ownership of Pioneer in March 2019. 
--------------------
On 12 Sep 2018, Baring Private Equity Asia (BPEA) agrees to provide Pioneer with loan of a total of 25 billion yen on September 18, 2018 (hereinafter the “Bridge Loan”), prior to the Third Party Allotment,and to appropriate the funds from such loan to the working capital and the repayment of the existing loans. When the Third Party Allotment is implemented, the Bridge Loan is planned to be repaid with a portion of the funds invested through the Third Party Allotment. 

BPEA intends to provide Pioneer with an aggregate amount of around 50 – 60 billion yen by way of subscription by Allottee Candidate of common stock or preferred stock carrying voting rights (including a put option for common stock as the consideration for such preferred stock) to be issued by Pioneer to the Allottee Candidate. 

The propose date of the Executiion of Definitive Agreement is scheduled to be by the end of October 2018.
The propose date of the Payment for Third Party Allotment is scheduled to be by the end of December 2018.",185,8,"Pioneer Corporation, together with its subsidiaries, develops, manufactures, and sells electronic products.

It operates through two segments, Car Electronics and Others. The company offers car navigation systems, car stereos, car audio-visual (AV) systems, car speakers, map software, network systems, apps for smartphones, and three dimension-LiDAR systems. It also provides optical disc drive-related products, equipment for cable-TV systems, factory automation systems, electronic devices and parts, organic light-emitting diode displays, and home AV and other products, as well as engages in the subcontracted manufacture and sale of DJ equipment. In addition, the company offers speaker devices; BD and DVD drives for PCs; and bicycle-related products, including pedaling monitor systems, as well as Potter Navi, a cycling navigation system.",0,0,0,0,0,0,0,,,,,"09/12/18 00:00:00","04/02/19 17:40:10","rtang",0
12272,,"		RICI HEALTHCARE HOLDINGS LIMITED","瑞慈醫療服務控股有限公司","RICI HEALTHCARE HOLDINGS LIMITED",,,"4/F, Catic Mansion","No. 212 Jiangning Road","Shanghau",,,,38,,,,"www.rich-healthcare.com","86","021 6886 5787",,,"Listed","1526.HK","HKEX","Hong Kong","20161006",0,,50,,,,,,,5,,,26,15,"We are the fifth largest private general medical services group in the Yangtze River Delta region in terms of revenue in the region in 2015, according to the Frost & Sullivan report. We are also the only integrated private medical services group that operates a general hospital, medical examination centers and clinics in the Yangtze River Delta region as of June 30, 2016, according to the same source.",0,0,0,0,0,0,0,,,,,"10/05/16 00:00:00","10/05/16 11:21:30","bchang",0
19374,,"EC-Council (operated by EC-Council International Ltd)",,"EC-Council (operated by EC-Council International Ltd)",,,,,,"New Mexico",,,54,,,"press@eccouncil.org","https://www.eccouncil.org/","1","505 341 3228",,,"Unlisted",,,,,0,,111,,,,,,,,,"1st: Deal Size Estimation by Fund Size (US$800 m Buyout Fund): U$800 m x 0.9/10 = US$72 m",27,,"Established in 2001, EC-Council develops and provides proprietary cybersecurity training and certification programs for customers in more than 145 countries around the world, both directly and through more than 700 partners. The Company has experienced strong growth in recent years driven by a rising need to protect corporations against increasingly complex cyber threats and a widening gap in the supply and demand of digital talent in the cybersecurity industry. Today it has a global presence with offices and operations in the US, Asia and Europe, employing about 500 people worldwide.",0,0,1,0,0,0,0,,,,,"09/30/21 00:00:00","09/30/21 13:00:22","jma",0
15927,,"Shinhan Financial Group Co Ltd",,"Shinhan Financial Group Co Ltd",,,,,,,,,47,,,"irshy@shinhan.com","http://www.shinhangroup.com","82","02 6360 3000","82","02 6360 3082","Listed","055550.KS","Korea Exchange","South Korea",,0,,8,,,,,,,,,"1st: 
Funds managed by IMM Private Equity to by 17,482,000 convertible preference shares @ KRW42,900/share
Conversion Period: 1st May 2020 to 30th Apr 2023 [1 to 1 conversion]

According to media report, 250 bn won is sourced from IMM RoseGold IV, 500 bn won from LP co-investment vehicle

2nd:
Affinity Equity Partners (through Centennial investment Ltd): 20,440,000 shares @ KRW29,600 each
BPEA (through SUPREME LP): 18,690,000 shares @ KRW29,600 each",8,,"Shinhan Financial Group Co., Ltd., a holding company, provides a full range of consumer and commercial banking-related financial services. The Company main businesses include banking, securities brokerage, trust banking, and assets management to individuals, businesses, and other financial institutions.",0,0,0,0,0,0,0,,,,,"02/21/19 00:00:00","09/07/20 13:14:29","jma",0
17074,,"PI Advanced Materials Co Ltd (formerly SKC Kolon PI Inc)",,"PI Advanced Materials Co Ltd (formerly SKC Kolon PI Inc)",,,,,,,,,47,,,,"http://www.pimaterials.com/",,,,,"Listed","178920.KQ","KOSDAQ","South Korea",,0,,39,,,,,,,,,"1st:
Deal Size: KRW 606,897.7 m [acquires 15,877,400 shares @ KRW38,224 each from SKC Co Ltd  Kolon Industries Inc]
Total Funding:  KRW 606,900.6 m
 - Equity: KRW 366,900.6 m
 - Debt: KRW 240,000 m",34,," SKCKOLONPI was established by the joint-venture of SKC and Kolon in 2008, specializing in PI film.

SKCKOLONPI produces Polyimide Film for advanced industries such as Display, Semi-conductor and Electric vehicle.

Through the sophisticated technology and accumulated know-how, SKCKOLONPI became Global PI Film Maker and the company will realize the VISION to be a 'Technology-based
Specially Material Marketing' by expanding the business portfolio.",0,0,0,0,0,0,0,,,,,"02/04/20 00:00:00","06/08/22 10:35:24","jma",0
15787,,"Coforge Ltd (formerly NIIT Technologies Ltd)",,"Coforge Ltd",,,"8, Balaji Estate","First Floor,,Guru Ravi Das Marg,","New Delhi",,"110019",,18,,,"investors@niit-tech.com","https://www.niit-tech.com/",,,,,"Listed","BOM: 532541",,"India",,0,,58,,,,,,,,,"1st (2019 Aug): 

Baring bought 43,722,066 shares for a total consideration of INR60,627,214,263.48 through:
(a) 10 May to 9 Aug 2019: Through Open market acquired 3,026,985 shares.  Consideration at INR3,898,271,349.48 based on average share price

(b) May 2019: by way of agreements with Sellers: acquired 18,848,118 shares @INR1,394.  for a consideration of 	INR26,274,276,492

© 26-Jul-19: Shares acquired by way of Tender offer  (Tender offer period: 15 Jul - 26 Jul 2019): 21,846,963 shares @INR1,394.00 for a consideration of INR30,454,666,422
--------------------------------------------------------------

8 Jul 2019: revise offer size upward from 16,229,173 shares (26% of the Expanded Voting Share Capital) to 21,846,963 shares (35% of the Expanded Voting Share Capital).
Tender offer price: 1,394 per share
Maximum Consideration: INR30,454,666,422
Tender offer period: 15 Jul - 26 Jul 2019

Per an announcment on 12 Jul 2019, Baring own 215,86,103 shares or 34.58% of the Expanded Voting Share Capital through the following transactions:
- 10 May to 28 Jun 2019 Baring bought 2,737,985 shares for total consideraton of INR 3,530,297,404
- On 17 May 2019: 18,848,118 shares at INR1394 each for a Total consideration of  INR26,274,276,492

Deal size is estimated at:
INR 3,530,297,404 (from Open market) + INR26,274,276,492 (from seller) +  INR30,454,666,422 (Max Tender offer)
= INR 60,259,240,318

---------------------------------------------------
On 6 Apr 2019: Baring Private Equity Asia (“BPEA”), have signed definitive agreements to purchase 18,848,118 shares of NIIT Technologies Limited (approximately 30.2% shareholding on a fully diluted basis in NIIT Technologies) from NIIT Limited and other promoter entities at a price of INR 1394 per share. The aggregate consideration for purchase of shares from promoter entities is estimated to be approximately INR 2627 crores (US$ 381 million at INR / USD exchange rate of 69).

In accordance with the Securities and Exchange Board of India Regulations, BPEA will make an open offer to the public shareholders of NIIT Technologies to purchase up to 26% additional shareholding (around 16,229,173 shares) at a price of INR 1394 per share. 

The aggregate consideration for purchase of shares from promoter entities and the open offer is estimated to be up to approximately INR 4890 crores (US$ 709 million at INR / USD exchange rate of 69) based on ownership of approximately 56.2% stake.

This transaction is conditional upon customary conditions, including receipt of required regulatory approvals, including anti-trust and competition clearances from Competition Commission of India.",30,,"NIIT Technologies is a leading global IT solutions organization, enabling its clients to achieve real world business impact through unparalleled domain expertise working at the intersection of emerging technologies.  The Company focuses on three key verticals: Banking and Financial services, Insurance, Travel and Transportation. This domain strength combined with leading-edge capabilities in Analytics, Cloudification, Cognitive automation, and Digitalization, helps clients innovate business, automate process and industrialize AI.

With over 9500 people serving clients across Americas, Europe, Asia, and Australia, NIIT Technologies fosters a culture that promotes innovation and constantly seeks to find new yet simple ways to add value for its clients.",0,0,0,0,0,0,0,,,,,"01/22/19 00:00:00","03/14/22 11:55:48","blam",0
16842,,"Lumenis Ltd",,"Lumenis Ltd",,,"Yokneam Industrial Park, Hakidma 6",,"Yokneam",,,,21,,,,"http://www.lumenis.com","972","4 959 9000","972","4 959 9050","Unlisted",,,,,0,,51,,,,,,,6,,,213,1,"Lumenis is a global leader in the field of minimally-invasive clinical solutions for the Surgical, Ophthalmology and Aesthetic markets, and is a world-renowned expert in developing and commercializing innovative energy-based technologies, including Laser, Intense Pulsed Light (IPL) and Radio-Frequency (RF).

For years, Lumenis’ ground-breaking products have redefined medical treatments and have set numerous technological and clinical gold-standards.  Lumenis has successfully created solutions for previously untreatable conditions, as well as designed advanced technologies that have revolutionized existing treatment methods in each and every one of the sectors we operate in.

Our drive for innovation stems from an uncompromising commitment to improving the health and well-being of our patients; addressing new and growing needs of aging populations; and in offering medical professionals cutting-edge solutions that fit seamlessly into the health-economics environment of the 21st century.",0,0,0,0,0,0,0,,,,,"11/25/19 00:00:00","11/25/19 17:04:15","ccheung",0
17144,,"SBFC Finance Pvt Ltd (formerly Small Business FinCredit India Pvt Ltd)",,"SBFC Finance Pvt Ltd (formerly Small Business FinCredit India Pvt Ltd)",26916,,"762, 6th Floor, Building No 7, Solitaire Corporate Park,","Andheri (East),","Mumbai","Maharashtra","400093",,18,,,"support@sbfc.in","http://www.sbfc.com","91","022 67875300","91","022 67875334","Unlisted",,,,,0,,145,,,,,,,,,,43,1,"SBFC Finance Private Limited headquartered in Mumbai, is a new-age financial services institution focused on providing credit to small businesses and consumers.  Founded in 2017, SBFC acquired the retail lending book along with the existing infrastructure, branch network and employee team of Karvy Financial Services Limited. Backed by an equity infusion of ₹ 845 crores ($ 130 million) from PE investors Lyra Partners and Arpwood Partners, SBFC aims grab the unique opportunity of financing 50 million small business through technology adoption.

The company is led by former HDFC Bank senior executive Aseem Dhru as CEO and former Kotak Mahindra Bank senior executive Mahesh Dayani as Chief Business Officer. The company would leverage their experience in ramping up the retail loan book, maintaining strong underwriting practices and in technology adoption.",0,0,0,0,0,0,0,,,,,"02/26/20 00:00:00","05/29/23 20:12:51","jkhaw",0
17807,,"Virtusa (India) Pvt Ltd",,"Virtusa (India) Pvt Ltd",,,,,,,,,18,,,,"https://www.virtusa.com/","1","508 389 7300","1","508 366 9901","Listed","VRTU","NASDAQ","U.S.A.",,0,,119,,,,,,,,,"1st - 3rd round to be updated and merged into one deal sheet.
1st; 

On 10 Sep 2020, Baring proposed to acquire Virtusa Corp in an all cash transaction valued at ~US$2bn
On 30 Sep 2020, CPP Investments commited to invest US$300n for a 24% stake in Virtusa Corp.
GIC is among one of the co-investor as per disclouse from Competition Comission of India",22,,"Virtusa Corporation (NASDAQ GS: VRTU) is a global provider of Digital Business Transformation, Digital Engineering, and Information Technology (IT) outsourcing services that accelerate our clients’ journey to their Digital Future. Virtusa serves Global 2000 companies in Banking, Financial Services, Insurance, Healthcare, Telecommunications, Media, Entertainment, Travel, Manufacturing, and Technology industries. 

Using a combination of digital strategy, digital engineering, business implementation, and IT platform modernization services, Virtusa helps clients execute successful end-to-end digital business transformation initiatives.",0,0,1,0,0,0,0,,,,,"09/11/20 00:00:00","06/11/24 18:30:49","jkhaw",0
17299,,"Forest Logistics",,"Forest Logistics",,,,,,,,,38,,,,,,,,,"Unlisted",,,,,0,,132,,,,,,4,,,,43,19,"It is a logistics operating platform based in China.",0,0,0,0,0,0,0,,,,,"04/16/20 00:00:00","04/17/20 16:03:14","blam",0
18628,,"The CrownX (Masan Group's integrated retail arm)",,"The CrownX (Masan Group's integrated retail arm)",,,,,,,,,57,,,,,,,,,"Unlisted",,,,,0,,107,,,,,,,,,,1,,"Retail Arm of Masan Group",0,0,0,0,0,0,0,,,,,"05/24/21 00:00:00","05/24/21 17:21:49","damongwi",0
16909,,"Asian Institute of Gastroenterology Pvt Ltd (operator of AIG Hospitals)",,"Asian Institute of Gastroenterology Pvt Ltd",,,"6-3-661, Somajiguda,","Andhra Pradesh","Hyderabad",,"500 082",,18,,,"aigindiainfo@yahoo.co.in","http://aigindia.net/","91","40-2337 8888","91","40-2332 4255","Unlisted",,,,,0,,50,,,,,,,5,,"3rd: 
Global Legal Chronicle said on 12 Dec 2019 said Quadria Capital invested around USD52 m through primary investment and secondary purchase of share from Samara Capital.  Economic Times said on 16 Dec 2019 that Quadria Capital bought 14% stake in AIG from Samara Capital for INR3000 million.  quadria has increased int stake in AIG to 30% post investment.
Financial detail of PG Imapct Investments' commitment is not dislcosed.",20,,"Asian Institute of Gastroenterology was established as a new concept of day care unit where major Endoscopic surgical procedures could be done on an outpatient basis without resorting to hospitalization. Since then the institute has become one of the largest referral centers in Asia for Therapeutic Endoscopy.
AIG was a new concept of day care unit for endoscopic surgical procedures. Since then the institute has become one of the largest referral centers in Asia for Therapeutic Endoscopy and has the credit of doing the highest number of ERCP procedures and the first robotic endoscopy in the world.",0,0,0,0,0,0,0,,,,,"12/13/19 00:00:00","06/19/24 14:10:18","blam",0
12697,,"HRBrain Inc (formerly known as Mosquitone Inc)",,"HRBrain Inc (formerly known as Mosquitone Inc)",19684,,"Minato-ku",,"Tokyo",,"107-0062",,23,,"〒107-0062	
東京都港区南青山6-2-13ファイン青山8F","contact@mosquitone.co.jp","www.hrbrain.co.jp","81","03-4231-9211",,,"Unlisted",,,,,0,,110,14,,,,,,,,,42,10,"Providing a cloud-based personnel assessment and target management platform called HR Brain.",0,0,1,0,0,0,0,,,,,"01/12/17 00:00:00","02/19/22 13:47:14","eugeniang",0
